Date,Country,Destination,Category,Visitors,Revenue_USD,Average_Rating,Accommodation_Available,Season,Latitude,Longitude
2022-02,Thailand,Phuket,Adventure,306781,91682051.94,4.5,Yes,Shoulder,7.8804,98.3923
2023-01,UAE,Abu Dhabi,Beach,258088,98178189.96,4.0,No,Shoulder,24.4539,54.3773
2022-08,India,Mysuru,Nature,201256,47049218.02,4.0,Yes,Shoulder,12.2958,76.6394
2024-04,UAE,Abu Dhabi,Historical,438966,35360201.3,5.0,No,Peak,24.4539,54.3773
2022-09,USA,Las Vegas,Adventure,38629,5000393.46,4.5,Yes,Off-Peak,36.1699,-115.1398
2022-03,Brazil,Salvador,Historical,575653,237668943.81,3.6,No,Off-Peak,-12.9777,-38.5016
2024-08,Switzerland,Zurich,Religious,446425,137660899.07,3.2,No,Off-Peak,47.3769,8.5417
2022-10,Brazil,Rio de Janeiro,Urban,348301,63442653.04,3.9,No,Off-Peak,-22.9068,-43.1729
2023-04,India,Agra,Religious,226552,23377183.08,3.7,No,Off-Peak,27.1767,78.0081
2024-01,UAE,Abu Dhabi,Beach,151918,18338957.35,3.9,No,Peak,24.4539,54.3773
2025-01,UAE,Dubai,Religious,74713,26297012.41,4.4,No,Off-Peak,25.2048,55.2708
2024-08,Brazil,Rio de Janeiro,Wildlife,196582,43048070.02,4.8,Yes,Off-Peak,-22.9068,-43.1729
2023-02,Brazil,Rio de Janeiro,Religious,32604,2638239.14,3.5,No,Off-Peak,-22.9068,-43.1729
2023-07,France,Nice,Urban,289254,116786819.65,3.9,Yes,Peak,43.7102,7.262
2025-01,Switzerland,Lucerne,Beach,244802,46819685.24,4.6,Yes,Peak,47.0502,8.3093
2024-01,USA,Orlando,Historical,294399,64268127.45,4.1,Yes,Peak,28.5383,-81.3792
2023-05,Australia,Sydney,Wildlife,125016,34331113.87,4.0,No,Peak,-33.8688,151.2093
2023-07,France,Nice,Beach,13469,3983729.73,3.7,No,Off-Peak,43.7102,7.262
2024-09,UAE,Abu Dhabi,Nature,104361,10347808.98,4.2,No,Shoulder,24.4539,54.3773
2025-11,India,Goa,Wildlife,109758,47970919.9,3.4,Yes,Shoulder,15.2993,74.124
2022-05,France,Lyon,Urban,101573,16726105.64,4.1,No,Peak,45.764,4.8357
2024-12,France,Paris,Historical,514487,145627234.3,3.4,No,Shoulder,48.8566,2.3522
2023-08,Switzerland,Geneva,Adventure,448804,90814295.31,4.0,Yes,Off-Peak,46.2044,6.1432
2022-10,Switzerland,Lucerne,Luxury,7411,2846774.18,4.4,Yes,Shoulder,47.0502,8.3093
2022-12,France,Lyon,Nature,281066,23757899.28,3.3,Yes,Peak,45.764,4.8357
2024-04,India,Agra,Religious,531597,234656759.23,4.4,No,Shoulder,27.1767,78.0081
2022-11,India,Mumbai,Urban,149814,53054105.8,3.4,Yes,Peak,19.076,72.8777
2022-03,UAE,Abu Dhabi,Historical,508735,99998846.64,3.7,Yes,Peak,24.4539,54.3773
2023-04,France,Cannes,Nature,450031,177338172.77,4.1,Yes,Peak,43.5528,7.0174
2022-03,Italy,Florence,Religious,44172,7327236.25,5.0,Yes,Peak,43.7696,11.2558
2024-01,Italy,Rome,Adventure,395529,127500974.79,3.4,Yes,Peak,41.9028,12.4964
2024-11,France,Nice,Urban,273462,43031456.81,4.2,Yes,Peak,43.7102,7.262
2024-10,Italy,Florence,Luxury,195353,84682016.5,3.4,Yes,Peak,43.7696,11.2558
2024-03,Japan,Osaka,Urban,356834,72546111.18,3.6,Yes,Shoulder,34.6937,135.5023
2025-04,UAE,Abu Dhabi,Wildlife,317422,75683820.59,3.2,No,Shoulder,24.4539,54.3773
2023-01,Switzerland,Geneva,Urban,455257,65707710.43,3.3,No,Peak,46.2044,6.1432
2025-05,UAE,Abu Dhabi,Nature,501556,91478461.57,4.2,No,Peak,24.4539,54.3773
2023-11,Brazil,Sao Paulo,Luxury,248325,96571233.79,3.4,Yes,Off-Peak,-23.5505,-46.6333
2025-01,UAE,Abu Dhabi,Historical,353667,63299000.36,4.6,No,Peak,24.4539,54.3773
2022-04,Australia,Melbourne,Luxury,540714,126581672.6,3.4,No,Off-Peak,-37.8136,144.9631
2025-02,Japan,Kyoto,Religious,428960,59592823.64,4.8,No,Off-Peak,35.0116,135.7681
2025-07,UAE,Sharjah,Nature,338217,69362770.41,4.2,No,Peak,25.3463,55.4209
2025-12,Brazil,Salvador,Nature,360555,49401627.11,3.6,No,Off-Peak,-12.9777,-38.5016
2022-07,Brazil,Rio de Janeiro,Religious,317276,81122331.91,3.5,No,Shoulder,-22.9068,-43.1729
2023-03,UAE,Dubai,Religious,578625,104405808.26,4.9,No,Off-Peak,25.2048,55.2708
2025-12,Switzerland,Geneva,Luxury,529509,90625398.2,4.2,No,Peak,46.2044,6.1432
2022-10,UAE,Sharjah,Urban,569553,164736086.48,4.3,Yes,Shoulder,25.3463,55.4209
2024-03,Brazil,Salvador,Historical,85912,18141118.96,3.6,Yes,Peak,-12.9777,-38.5016
2025-09,UAE,Sharjah,Wildlife,211290,23812861.13,3.6,No,Peak,25.3463,55.4209
2022-04,Thailand,Bangkok,Wildlife,402976,135286834.54,4.6,Yes,Peak,13.7563,100.5018
2024-12,USA,San Francisco,Beach,510385,145814350.97,3.5,No,Shoulder,37.7749,-122.4194
2022-08,Japan,Tokyo,Urban,143217,32559783.45,3.6,No,Off-Peak,35.6762,139.6503
2025-06,UAE,Dubai,Urban,344020,134230270.81,4.5,Yes,Off-Peak,25.2048,55.2708
2023-02,USA,Orlando,Nature,430155,129564290.17,4.0,No,Peak,28.5383,-81.3792
2024-09,Japan,Nara,Historical,280004,125325888.6,3.4,No,Shoulder,34.6851,135.8048
2025-01,UAE,Sharjah,Wildlife,311322,35092072.05,3.9,Yes,Off-Peak,25.3463,55.4209
2023-10,Switzerland,Zurich,Nature,234062,70693855.42,3.3,No,Peak,47.3769,8.5417
2022-08,Italy,Florence,Luxury,33877,12437809.92,3.6,No,Shoulder,43.7696,11.2558
2023-01,Brazil,Rio de Janeiro,Nature,90253,14954995.11,4.9,Yes,Off-Peak,-22.9068,-43.1729
2025-08,UAE,Abu Dhabi,Urban,220082,61047944.53,3.4,Yes,Shoulder,24.4539,54.3773
2022-06,Switzerland,Lucerne,Beach,283189,122721358.23,4.8,No,Shoulder,47.0502,8.3093
2023-05,Japan,Tokyo,Historical,82503,9766697.81,3.2,No,Shoulder,35.6762,139.6503
2022-02,Brazil,Salvador,Beach,92071,36268211.32,4.4,Yes,Peak,-12.9777,-38.5016
2022-08,Italy,Milan,Luxury,442249,185263454.17,5.0,Yes,Shoulder,45.4642,9.19
2023-07,Brazil,Rio de Janeiro,Adventure,263419,32963659.03,4.7,Yes,Off-Peak,-22.9068,-43.1729
2023-08,Switzerland,Lucerne,Urban,350114,143062677.02,5.0,Yes,Off-Peak,47.0502,8.3093
2022-04,Japan,Tokyo,Wildlife,451134,130479447.93,4.4,No,Shoulder,35.6762,139.6503
2024-01,France,Nice,Beach,574948,62979728.03,4.6,Yes,Shoulder,43.7102,7.262
2023-02,France,Cannes,Adventure,126641,46805959.99,3.4,No,Peak,43.5528,7.0174
2025-07,Italy,Florence,Beach,491466,68697918.37,4.9,Yes,Off-Peak,43.7696,11.2558
2024-11,France,Paris,Wildlife,143957,56848795.73,3.7,Yes,Off-Peak,48.8566,2.3522
2024-07,France,Nice,Religious,462325,120952548.18,3.7,No,Peak,43.7102,7.262
2024-12,Brazil,Rio de Janeiro,Historical,255444,23980677.37,4.3,No,Shoulder,-22.9068,-43.1729
2025-01,France,Cannes,Urban,133046,18978762.92,4.4,Yes,Off-Peak,43.5528,7.0174
2025-10,USA,New York,Nature,84833,9373065.25,3.8,No,Peak,40.7128,-74.006
2025-07,UAE,Sharjah,Adventure,459392,102792792.15,3.9,No,Off-Peak,25.3463,55.4209
2022-12,Australia,Melbourne,Wildlife,343873,121610568.13,4.8,Yes,Peak,-37.8136,144.9631
2025-11,Australia,Gold Coast,Historical,515193,219301058.46,4.0,No,Shoulder,-28.0167,153.4
2024-01,Switzerland,Geneva,Urban,451608,120792910.85,5.0,Yes,Peak,46.2044,6.1432
2025-02,India,Mumbai,Religious,116114,27878249.2,3.8,No,Peak,19.076,72.8777
2023-07,Australia,Gold Coast,Adventure,534390,211160456.79,3.5,Yes,Off-Peak,-28.0167,153.4
2022-09,Italy,Milan,Religious,428842,98584187.42,3.2,No,Peak,45.4642,9.19
2022-06,Thailand,Bangkok,Urban,49914,19857682.31,4.4,No,Peak,13.7563,100.5018
2024-09,Japan,Tokyo,Luxury,401438,160022814.49,3.7,No,Peak,35.6762,139.6503
2024-03,India,Goa,Beach,436856,143619403.24,5.0,Yes,Off-Peak,15.2993,74.124
2024-07,Italy,Venice,Luxury,13082,1862159.85,4.1,Yes,Peak,45.4408,12.3155
2023-03,Australia,Melbourne,Adventure,151807,43161652.51,3.5,Yes,Off-Peak,-37.8136,144.9631
2023-09,India,Delhi,Adventure,498923,137015865.83,3.8,No,Peak,28.6139,77.209
2022-03,India,Delhi,Urban,101751,25170889.3,4.6,Yes,Off-Peak,28.6139,77.209
2023-11,France,Paris,Beach,263237,101513608.23,4.9,No,Peak,48.8566,2.3522
2022-11,Australia,Perth,Adventure,157692,66500014.56,3.2,No,Off-Peak,-31.9505,115.8605
2024-12,France,Lyon,Beach,518146,156249068.49,4.0,Yes,Peak,45.764,4.8357
2022-02,Italy,Rome,Urban,81323,9584799.24,3.7,No,Peak,41.9028,12.4964
2022-09,USA,New York,Historical,354088,150147092.54,3.7,No,Shoulder,40.7128,-74.006
2025-11,UAE,Abu Dhabi,Adventure,306819,87051603.96,3.5,Yes,Peak,24.4539,54.3773
2024-08,UAE,Dubai,Beach,366080,120537249.1,3.6,Yes,Shoulder,25.2048,55.2708
2025-07,Italy,Rome,Wildlife,237698,41054003.88,4.9,Yes,Shoulder,41.9028,12.4964
2023-09,UAE,Sharjah,Religious,19408,5520476.54,4.9,No,Off-Peak,25.3463,55.4209
2025-09,Brazil,Salvador,Beach,325928,91765212.65,3.7,Yes,Off-Peak,-12.9777,-38.5016
2025-05,Brazil,Sao Paulo,Beach,598954,200711921.01,3.8,Yes,Shoulder,-23.5505,-46.6333
2022-01,Brazil,Salvador,Luxury,454997,47624858.38,3.3,No,Off-Peak,-12.9777,-38.5016
2024-05,Thailand,Bangkok,Urban,249872,54313232.38,4.8,Yes,Off-Peak,13.7563,100.5018
2024-03,Australia,Melbourne,Historical,470734,199018844.97,4.0,Yes,Off-Peak,-37.8136,144.9631
2022-09,Brazil,Salvador,Religious,66432,10720944.77,3.2,No,Peak,-12.9777,-38.5016
2025-04,Thailand,Chiang Mai,Adventure,422824,133973755.63,4.7,No,Off-Peak,18.7883,98.9853
2022-12,USA,San Francisco,Religious,528131,199106298.19,4.7,No,Shoulder,37.7749,-122.4194
2023-05,Italy,Venice,Adventure,152679,24223895.6,4.1,Yes,Off-Peak,45.4408,12.3155
2023-08,France,Cannes,Historical,137140,47512718.81,3.8,No,Shoulder,43.5528,7.0174
2023-10,France,Lyon,Religious,565544,141192741.78,4.7,Yes,Off-Peak,45.764,4.8357
2024-01,Italy,Milan,Beach,595452,83360938.09,3.5,No,Peak,45.4642,9.19
2025-07,Japan,Kyoto,Adventure,237388,73499019.81,3.8,No,Off-Peak,35.0116,135.7681
2023-09,Italy,Venice,Adventure,91577,25127215.25,3.6,No,Peak,45.4408,12.3155
2022-12,Italy,Milan,Historical,416366,101497576.25,3.4,No,Peak,45.4642,9.19
2022-02,Brazil,Rio de Janeiro,Urban,142386,15974963.25,4.0,Yes,Peak,-22.9068,-43.1729
2024-02,Australia,Melbourne,Luxury,189646,57562441.59,4.1,Yes,Off-Peak,-37.8136,144.9631
2022-03,Japan,Kyoto,Nature,377193,47077722.16,3.6,Yes,Shoulder,35.0116,135.7681
2023-11,India,Delhi,Beach,562463,83486509.43,3.3,Yes,Shoulder,28.6139,77.209
2025-01,Brazil,Rio de Janeiro,Nature,116403,37005115.9,3.6,Yes,Off-Peak,-22.9068,-43.1729
2025-03,Brazil,Sao Paulo,Beach,93869,7581124.8,4.4,Yes,Shoulder,-23.5505,-46.6333
2024-04,Brazil,Salvador,Historical,363184,79686078.03,3.5,No,Off-Peak,-12.9777,-38.5016
2024-09,USA,San Francisco,Religious,72098,15208498.06,4.3,Yes,Shoulder,37.7749,-122.4194
2023-03,Thailand,Chiang Mai,Beach,154554,28699476.59,4.6,Yes,Peak,18.7883,98.9853
2025-06,Japan,Tokyo,Wildlife,408775,103103309.35,4.6,Yes,Off-Peak,35.6762,139.6503
2024-05,Australia,Perth,Urban,308694,120393966.25,4.0,Yes,Shoulder,-31.9505,115.8605
2025-08,USA,Orlando,Historical,210323,88419532.53,4.4,No,Off-Peak,28.5383,-81.3792
2023-10,UAE,Sharjah,Beach,453802,94164965.35,4.4,No,Peak,25.3463,55.4209
2024-12,Italy,Rome,Historical,172899,66376920.09,4.4,No,Shoulder,41.9028,12.4964
2025-11,India,Mysuru,Beach,82782,11397051.18,3.6,Yes,Off-Peak,12.2958,76.6394
2025-08,Thailand,Chiang Mai,Wildlife,578670,51440841.98,4.3,No,Shoulder,18.7883,98.9853
2023-04,UAE,Dubai,Adventure,356587,48471722.42,4.4,Yes,Shoulder,25.2048,55.2708
2022-09,Australia,Melbourne,Luxury,80090,30669033.15,4.1,No,Shoulder,-37.8136,144.9631
2023-03,Switzerland,Geneva,Wildlife,439199,48751781.52,3.7,Yes,Shoulder,46.2044,6.1432
2022-03,USA,Las Vegas,Beach,27621,11805632.34,3.6,No,Peak,36.1699,-115.1398
2025-09,Brazil,Salvador,Adventure,597025,240761999.43,4.5,Yes,Peak,-12.9777,-38.5016
2023-11,Italy,Florence,Luxury,463598,102267903.99,3.6,No,Shoulder,43.7696,11.2558
2025-07,USA,New York,Nature,519734,195698316.35,4.1,No,Shoulder,40.7128,-74.006
2024-10,France,Lyon,Adventure,225525,21483584.67,3.4,No,Shoulder,45.764,4.8357
2022-11,India,Mysuru,Luxury,375251,84574129.04,3.5,No,Peak,12.2958,76.6394
2024-08,Australia,Sydney,Adventure,156519,70052674.35,3.8,No,Peak,-33.8688,151.2093
2025-08,Japan,Nara,Luxury,388182,76155751.68,4.6,No,Off-Peak,34.6851,135.8048
2023-07,USA,San Francisco,Luxury,541146,75276011.39,3.7,No,Shoulder,37.7749,-122.4194
2023-08,Australia,Sydney,Luxury,27733,8636763.04,3.8,No,Shoulder,-33.8688,151.2093
2024-01,Italy,Milan,Religious,347874,138362312.77,3.5,Yes,Off-Peak,45.4642,9.19
2025-10,Italy,Milan,Wildlife,443190,64860658.83,4.9,No,Shoulder,45.4642,9.19
2023-05,India,Varanasi,Urban,230979,92529012.98,3.3,Yes,Off-Peak,25.3176,82.9739
2022-01,UAE,Sharjah,Adventure,394281,53037646.67,3.6,No,Off-Peak,25.3463,55.4209
2023-07,Switzerland,Lucerne,Religious,11556,5082471.22,4.5,No,Peak,47.0502,8.3093
2023-07,Australia,Sydney,Beach,549999,137397187.71,3.6,Yes,Peak,-33.8688,151.2093
2025-08,USA,San Francisco,Adventure,587484,215279615.59,3.5,Yes,Shoulder,37.7749,-122.4194
2022-05,India,Delhi,Luxury,337038,87848258.4,4.6,No,Peak,28.6139,77.209
2025-05,UAE,Dubai,Nature,431766,141720224.91,4.7,No,Peak,25.2048,55.2708
2022-09,India,Jaipur,Adventure,75635,6808258.34,4.9,Yes,Shoulder,26.9124,75.7873
2023-06,Switzerland,Geneva,Adventure,532831,119060209.92,3.7,Yes,Peak,46.2044,6.1432
2025-08,Japan,Nara,Luxury,478284,42322469.37,4.6,Yes,Shoulder,34.6851,135.8048
2024-08,Switzerland,Lucerne,Historical,430167,145398764.6,3.9,No,Shoulder,47.0502,8.3093
2025-03,USA,Orlando,Adventure,460989,40977279.91,5.0,No,Off-Peak,28.5383,-81.3792
2022-08,Brazil,Salvador,Nature,59524,7967965.68,4.3,Yes,Shoulder,-12.9777,-38.5016
2025-06,Japan,Osaka,Beach,57343,6230589.47,4.8,No,Off-Peak,34.6937,135.5023
2024-10,France,Cannes,Beach,366738,102734516.17,3.3,Yes,Off-Peak,43.5528,7.0174
2023-07,USA,New York,Beach,69226,12503428.79,3.3,No,Off-Peak,40.7128,-74.006
2025-08,Switzerland,Geneva,Nature,84532,32836117.45,3.5,Yes,Off-Peak,46.2044,6.1432
2024-07,Switzerland,Lucerne,Urban,232794,58079809.31,3.8,Yes,Peak,47.0502,8.3093
2024-02,India,Goa,Religious,113117,25013593.34,4.0,No,Off-Peak,15.2993,74.124
2022-06,Switzerland,Geneva,Beach,42844,5880941.49,4.0,Yes,Off-Peak,46.2044,6.1432
2025-06,Brazil,Salvador,Nature,590896,153030926.01,3.4,Yes,Peak,-12.9777,-38.5016
2024-10,Australia,Perth,Luxury,449903,54773178.56,4.2,No,Off-Peak,-31.9505,115.8605
2023-01,Thailand,Phuket,Nature,551639,76753728.92,3.3,Yes,Shoulder,7.8804,98.3923
2024-11,Australia,Sydney,Nature,354007,77429071.44,3.7,Yes,Shoulder,-33.8688,151.2093
2024-05,Australia,Perth,Adventure,348040,98081139.46,3.6,Yes,Peak,-31.9505,115.8605
2022-11,Brazil,Salvador,Urban,538913,74861629.86,3.9,Yes,Peak,-12.9777,-38.5016
2023-10,Thailand,Chiang Mai,Beach,510390,53396113.29,3.8,No,Off-Peak,18.7883,98.9853
2025-03,UAE,Sharjah,Nature,513430,41891355.71,4.8,Yes,Peak,25.3463,55.4209
2022-11,Italy,Florence,Wildlife,219442,32070289.37,4.6,No,Shoulder,43.7696,11.2558
2023-05,Switzerland,Lucerne,Religious,237761,25146549.0,3.9,Yes,Peak,47.0502,8.3093
2023-12,Australia,Melbourne,Urban,548014,130314204.49,4.9,Yes,Shoulder,-37.8136,144.9631
2024-11,Thailand,Bangkok,Wildlife,13025,1644703.33,4.5,Yes,Shoulder,13.7563,100.5018
2025-10,Thailand,Bangkok,Adventure,587557,253559334.69,4.6,No,Off-Peak,13.7563,100.5018
2023-07,France,Paris,Adventure,530612,105084833.6,4.4,No,Shoulder,48.8566,2.3522
2022-01,Switzerland,Geneva,Beach,213057,17724094.35,4.8,Yes,Peak,46.2044,6.1432
2022-10,India,Agra,Nature,297194,56236598.24,3.7,Yes,Shoulder,27.1767,78.0081
2025-09,India,Mumbai,Wildlife,511911,227605140.34,3.4,No,Peak,19.076,72.8777
2022-07,Brazil,Salvador,Luxury,502797,108082699.25,4.3,No,Off-Peak,-12.9777,-38.5016
2023-07,UAE,Abu Dhabi,Beach,431476,131464089.5,4.5,No,Shoulder,24.4539,54.3773
2023-06,Japan,Kyoto,Beach,306541,26504208.9,4.5,Yes,Peak,35.0116,135.7681
2025-08,USA,Las Vegas,Religious,403314,61554736.66,4.0,Yes,Shoulder,36.1699,-115.1398
2025-02,Italy,Venice,Historical,97530,35236462.44,3.6,Yes,Off-Peak,45.4408,12.3155
2024-07,India,Mumbai,Nature,303334,71554479.51,4.6,No,Off-Peak,19.076,72.8777
2023-10,Brazil,Rio de Janeiro,Beach,91629,32595367.63,3.4,Yes,Off-Peak,-22.9068,-43.1729
2022-02,Italy,Milan,Beach,14346,1861875.76,3.8,Yes,Shoulder,45.4642,9.19
2025-03,USA,San Francisco,Wildlife,357598,142860867.95,4.9,Yes,Peak,37.7749,-122.4194
2024-09,Australia,Gold Coast,Nature,537257,114176758.44,4.8,Yes,Peak,-28.0167,153.4
2025-01,USA,San Francisco,Historical,499921,191337152.93,3.9,No,Shoulder,37.7749,-122.4194
2022-10,UAE,Abu Dhabi,Beach,256726,103804761.64,3.4,No,Shoulder,24.4539,54.3773
2023-12,Italy,Milan,Adventure,448843,165224345.91,3.5,No,Shoulder,45.4642,9.19
2025-11,Australia,Gold Coast,Wildlife,179531,58855630.36,3.7,Yes,Peak,-28.0167,153.4
2024-02,Italy,Rome,Beach,577631,64667787.46,4.4,No,Peak,41.9028,12.4964
2024-12,Australia,Sydney,Religious,30257,5552983.79,4.7,No,Peak,-33.8688,151.2093
2025-11,UAE,Sharjah,Beach,217775,88257685.48,4.5,Yes,Peak,25.3463,55.4209
2024-01,Australia,Perth,Nature,232614,88480481.42,3.4,Yes,Peak,-31.9505,115.8605
2025-03,India,Goa,Nature,556890,58143550.84,4.0,Yes,Shoulder,15.2993,74.124
2022-03,India,Delhi,Adventure,562522,154631173.33,5.0,Yes,Off-Peak,28.6139,77.209
2024-11,USA,New York,Adventure,356380,110922391.48,3.3,Yes,Peak,40.7128,-74.006
2024-03,USA,Las Vegas,Luxury,470024,52996414.34,4.6,No,Peak,36.1699,-115.1398
2024-09,Switzerland,Lucerne,Historical,30933,4080752.39,3.4,No,Shoulder,47.0502,8.3093
2024-06,France,Lyon,Urban,322823,117691037.01,4.7,No,Shoulder,45.764,4.8357
2022-03,Japan,Tokyo,Religious,97565,32384344.81,4.9,Yes,Peak,35.6762,139.6503
2023-01,Brazil,Sao Paulo,Wildlife,526346,162604876.43,3.7,Yes,Peak,-23.5505,-46.6333
2025-12,Switzerland,Lucerne,Urban,135853,17901948.0,4.0,Yes,Off-Peak,47.0502,8.3093
2025-06,UAE,Sharjah,Beach,378270,136276760.9,3.4,No,Off-Peak,25.3463,55.4209
2024-09,Thailand,Chiang Mai,Wildlife,108068,27786985.25,4.8,Yes,Shoulder,18.7883,98.9853
2024-03,Switzerland,Lucerne,Nature,232272,55746119.41,4.1,No,Peak,47.0502,8.3093
2024-06,France,Cannes,Luxury,174308,25030994.67,3.5,No,Off-Peak,43.5528,7.0174
2025-09,UAE,Abu Dhabi,Beach,544726,158435796.47,4.4,No,Shoulder,24.4539,54.3773
2023-09,UAE,Dubai,Adventure,419369,62606207.65,4.9,Yes,Off-Peak,25.2048,55.2708
2025-01,USA,Las Vegas,Historical,338437,44052398.95,3.8,No,Off-Peak,36.1699,-115.1398
2023-09,Thailand,Bangkok,Wildlife,459908,101486662.36,3.2,Yes,Shoulder,13.7563,100.5018
2022-02,Australia,Sydney,Historical,337490,141687996.69,4.9,No,Peak,-33.8688,151.2093
2023-10,Thailand,Bangkok,Wildlife,411356,116837996.2,3.5,Yes,Peak,13.7563,100.5018
2023-11,Brazil,Sao Paulo,Historical,420741,116848940.6,4.0,Yes,Off-Peak,-23.5505,-46.6333
2022-04,Switzerland,Geneva,Religious,46290,16957466.25,3.2,Yes,Off-Peak,46.2044,6.1432
2024-05,USA,Las Vegas,Wildlife,553251,115820266.82,4.0,Yes,Shoulder,36.1699,-115.1398
2025-02,Japan,Tokyo,Nature,153159,13273770.58,3.4,Yes,Off-Peak,35.6762,139.6503
2024-02,India,Jaipur,Beach,536812,140945796.42,3.5,Yes,Off-Peak,26.9124,75.7873
2022-12,Brazil,Sao Paulo,Adventure,161484,26485461.64,3.5,Yes,Peak,-23.5505,-46.6333
2022-11,Switzerland,Zurich,Beach,408116,34708972.17,4.9,Yes,Peak,47.3769,8.5417
2024-01,Italy,Florence,Luxury,186153,24458706.86,4.5,No,Off-Peak,43.7696,11.2558
2022-02,Japan,Nara,Religious,307283,80840845.24,4.6,Yes,Shoulder,34.6851,135.8048
2025-07,USA,Orlando,Religious,415022,171602399.49,4.4,No,Off-Peak,28.5383,-81.3792
2024-08,India,Mysuru,Nature,574114,122801948.17,3.7,No,Peak,12.2958,76.6394
2023-06,USA,Orlando,Luxury,73769,23788072.75,4.8,No,Off-Peak,28.5383,-81.3792
2024-09,Switzerland,Zurich,Nature,285670,105990166.96,4.2,Yes,Shoulder,47.3769,8.5417
2024-03,Australia,Perth,Wildlife,172794,27622623.64,5.0,No,Shoulder,-31.9505,115.8605
2022-02,Australia,Melbourne,Wildlife,166750,42508249.97,4.1,Yes,Shoulder,-37.8136,144.9631
2022-11,Brazil,Sao Paulo,Luxury,260541,95211530.54,4.3,Yes,Shoulder,-23.5505,-46.6333
2025-11,USA,Orlando,Luxury,260700,117007956.36,4.4,Yes,Off-Peak,28.5383,-81.3792
2022-04,India,Delhi,Religious,339629,152145185.85,3.3,Yes,Shoulder,28.6139,77.209
2022-11,USA,San Francisco,Beach,490995,48569495.83,3.6,Yes,Shoulder,37.7749,-122.4194
2024-05,Japan,Tokyo,Nature,495146,207184426.29,4.1,Yes,Shoulder,35.6762,139.6503
2025-07,Australia,Gold Coast,Beach,367135,62201837.97,4.9,Yes,Off-Peak,-28.0167,153.4
2023-11,Italy,Florence,Historical,591253,124818546.78,4.4,Yes,Off-Peak,43.7696,11.2558
2024-12,Australia,Sydney,Historical,198977,38862435.74,3.8,Yes,Peak,-33.8688,151.2093
2025-08,Thailand,Chiang Mai,Nature,282687,108838662.07,4.6,No,Peak,18.7883,98.9853
2022-10,France,Paris,Nature,122100,39441173.38,4.2,No,Peak,48.8566,2.3522
2024-06,UAE,Abu Dhabi,Urban,198620,26838575.04,4.0,No,Peak,24.4539,54.3773
2024-10,Australia,Sydney,Religious,58595,15439007.18,4.2,No,Off-Peak,-33.8688,151.2093
2023-05,USA,Orlando,Luxury,89145,39350000.89,4.6,Yes,Shoulder,28.5383,-81.3792
2022-06,Japan,Osaka,Wildlife,103321,33709304.71,4.9,No,Off-Peak,34.6937,135.5023
2025-09,Australia,Melbourne,Beach,480797,202804180.21,4.0,No,Peak,-37.8136,144.9631
2024-06,Switzerland,Zurich,Nature,440927,75644012.78,3.7,Yes,Peak,47.3769,8.5417
2023-12,France,Lyon,Luxury,503731,174332465.59,4.6,Yes,Off-Peak,45.764,4.8357
2024-04,USA,New York,Beach,187242,50567945.55,4.1,No,Off-Peak,40.7128,-74.006
2024-04,Italy,Rome,Nature,67086,7447848.79,4.7,Yes,Peak,41.9028,12.4964
2024-04,Japan,Osaka,Wildlife,82336,35254564.13,3.8,Yes,Shoulder,34.6937,135.5023
2025-08,Australia,Melbourne,Luxury,136116,33084883.94,4.4,Yes,Peak,-37.8136,144.9631
2024-10,Japan,Osaka,Beach,245283,47627407.9,3.8,Yes,Shoulder,34.6937,135.5023
2022-10,USA,Las Vegas,Religious,64962,19806165.64,3.6,No,Off-Peak,36.1699,-115.1398
2022-12,India,Agra,Nature,584838,69955267.72,3.7,No,Off-Peak,27.1767,78.0081
2024-06,Australia,Perth,Adventure,401987,122348785.88,3.3,No,Off-Peak,-31.9505,115.8605
2025-05,Brazil,Rio de Janeiro,Urban,304093,46164518.57,3.4,Yes,Shoulder,-22.9068,-43.1729
2025-04,USA,Las Vegas,Religious,462051,75433905.7,4.6,Yes,Shoulder,36.1699,-115.1398
2022-08,Italy,Milan,Historical,512137,101739344.68,3.9,Yes,Shoulder,45.4642,9.19
2024-01,Thailand,Chiang Mai,Religious,137652,52210330.71,4.8,Yes,Peak,18.7883,98.9853
2022-10,Switzerland,Zurich,Historical,453120,160923995.36,4.5,No,Peak,47.3769,8.5417
2022-07,Brazil,Rio de Janeiro,Nature,169344,38426859.39,4.8,No,Off-Peak,-22.9068,-43.1729
2024-07,Japan,Nara,Historical,461287,168814500.28,3.8,No,Off-Peak,34.6851,135.8048
2023-11,India,Varanasi,Historical,311202,67863583.6,3.6,No,Off-Peak,25.3176,82.9739
2022-12,Australia,Sydney,Beach,15855,2036493.82,4.4,Yes,Shoulder,-33.8688,151.2093
2023-02,Thailand,Chiang Mai,Urban,40877,12918846.62,4.8,Yes,Shoulder,18.7883,98.9853
2024-02,Australia,Perth,Beach,479574,80551019.85,4.6,No,Peak,-31.9505,115.8605
2023-06,Brazil,Salvador,Luxury,220708,73582351.23,4.0,No,Off-Peak,-12.9777,-38.5016
2024-04,France,Nice,Historical,256756,24782550.53,4.8,Yes,Off-Peak,43.7102,7.262
2023-09,Italy,Rome,Historical,55822,9498851.21,3.7,Yes,Peak,41.9028,12.4964
2022-10,Switzerland,Geneva,Beach,172439,20082215.41,4.2,Yes,Off-Peak,46.2044,6.1432
